model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2026-04-22,GEE,SELL,HOLD,0.38944295,0.3238262,0.2867309,0,Industrial Goods & Services,104.24,763800.0,SELL,-0.0416346891788179,-0.102712065,0.38944295,-0.102712065,2026-06-03 08:51:00
model3,2026-04-23,GEE,SELL,HOLD,0.41719398,0.30068082,0.28212517,0,Industrial Goods & Services,101.67,1100400.0,BUY,0.0504573620537032,-0.1350688,0.41719398,-0.1350688,2026-06-03 08:51:00
model3,2026-04-24,GEE,SELL,HOLD,0.38541207,0.2940725,0.32051542,0,Industrial Goods & Services,100.01,397900.0,BUY,0.1418858114188581,-0.06489664,0.38541207,-0.06489664,2026-06-03 08:51:00
model3,2026-05-05,GEE,BUY,HOLD,0.31099215,0.27810985,0.41089797,0,Industrial Goods & Services,106.8,1551700.0,BUY,0.1629213483146068,0.09990582,0.41089797,0.09990582,2026-06-03 08:51:00
model3,2026-05-06,GEE,BUY,HOLD,0.34836107,0.26213327,0.38950562,0,Industrial Goods & Services,114.2,1893200.0,BUY,0.1077057793345008,0.04114455,0.38950562,0.04114455,2026-06-03 08:51:00
model3,2026-05-07,GEE,BUY,HOLD,0.3496007,0.22513093,0.42526832,0,Industrial Goods & Services,122.1,3129900.0,HOLD,0.0155610155610155,0.07566762,0.42526832,0.07566762,2026-06-03 08:51:00
model3,2026-05-08,GEE,SELL,HOLD,0.5015117,0.20420545,0.29428282,0,Industrial Goods & Services,128.0,2413100.0,SELL,-0.0546875,-0.20722887,0.5015117,-0.20722887,2026-06-03 08:51:00
model3,2026-05-11,GEE,SELL,HOLD,0.42954016,0.21091159,0.35954833,0,Industrial Goods & Services,133.0,2655800.0,SELL,-0.0992481203007519,-0.06999183,0.42954016,-0.06999183,2026-06-03 08:51:00
model3,2026-05-12,GEE,SELL,HOLD,0.4356559,0.24424773,0.3200963,0,Industrial Goods & Services,124.2,1693800.0,HOLD,-0.0233494363929146,-0.11555958,0.4356559,-0.11555958,2026-06-03 08:51:00
model3,2026-05-13,GEE,SELL,HOLD,0.44097015,0.24458636,0.31444344,0,Industrial Goods & Services,126.5,2261000.0,SELL,-0.0679841897233201,-0.12652671,0.44097015,-0.12652671,2026-06-03 08:51:00
model3,2026-05-14,GEE,SELL,HOLD,0.4318904,0.27571446,0.2923951,0,Industrial Goods & Services,124.0,1109500.0,SELL,-0.0846774193548387,-0.13949528,0.4318904,-0.13949528,2026-06-03 08:51:00
model3,2026-05-15,GEE,SELL,HOLD,0.35794804,0.30503088,0.33702108,0,Industrial Goods & Services,121.0,1420100.0,SELL,-0.0826446280991735,-0.020926952,0.35794804,-0.020926952,2026-06-03 08:51:00
model3,2026-05-18,GEE,SELL,HOLD,0.34047925,0.3374757,0.32204506,0,Industrial Goods & Services,119.8,1211200.0,SELL,-0.1001669449081803,-0.018434197,0.34047925,-0.018434197,2026-06-03 08:51:00
model3,2026-05-19,GEE,BUY,HOLD,0.32761106,0.31536335,0.3570256,0,Industrial Goods & Services,121.3,1693100.0,SELL,-0.076669414674361,0.029414535,0.3570256,0.029414535,2026-06-03 08:51:00
model3,2026-05-20,GEE,SELL,HOLD,0.38818887,0.30690685,0.30490428,0,Industrial Goods & Services,117.9,986300.0,SELL,-0.085665818490246,-0.08328459,0.38818887,-0.08328459,2026-06-03 08:51:00
model3,2024-10-18,GHC,HOLD,HOLD,0.1303167,0.6933202,0.17636313,13,Utilities,27.24,32301.0,HOLD,0.0161527165932453,0.04604642,0.6933202,0.04604642,2026-06-03 08:51:00
model3,2024-10-21,GHC,HOLD,HOLD,0.1172509,0.67520416,0.20754492,13,Utilities,27.5,63796.0,HOLD,0.0098181818181817,0.090294026,0.67520416,0.090294026,2026-06-03 08:51:00
model3,2024-10-22,GHC,HOLD,HOLD,0.108062625,0.72510564,0.16683175,13,Utilities,26.98,6800.0,BUY,0.0259451445515195,0.05876912,0.72510564,0.05876912,2026-06-03 08:51:00
model3,2024-10-23,GHC,HOLD,HOLD,0.18980357,0.59029716,0.2198993,13,Utilities,27.5,36450.0,HOLD,0.0065454545454546,0.030095726,0.59029716,0.030095726,2026-06-03 08:51:00
model3,2024-10-24,GHC,HOLD,HOLD,0.13711971,0.6776905,0.18518978,13,Utilities,27.41,23316.0,HOLD,0.0098504195549069,0.048070073,0.6776905,0.048070073,2026-06-03 08:51:00
model3,2024-10-25,GHC,HOLD,HOLD,0.15069176,0.61716497,0.23214328,13,Utilities,27.68,32501.0,HOLD,-0.0050578034682081,0.08145152,0.61716497,0.08145152,2026-06-03 08:51:00
model3,2024-10-28,GHC,HOLD,HOLD,0.12632315,0.65251464,0.22116217,13,Utilities,27.77,31590.0,SELL,-0.0352898811667267,0.09483902,0.65251464,0.09483902,2026-06-03 08:51:00
model3,2024-10-29,GHC,HOLD,HOLD,0.121612124,0.666832,0.21155594,13,Utilities,27.68,38501.0,SELL,-0.0252890173410403,0.08994382,0.666832,0.08994382,2026-06-03 08:51:00
model3,2024-10-30,GHC,HOLD,HOLD,0.1031387,0.70616704,0.19069424,13,Utilities,27.68,23400.0,SELL,-0.0289017341040462,0.08755554,0.70616704,0.08755554,2026-06-03 08:51:00
model3,2024-10-31,GHC,HOLD,HOLD,0.09346354,0.70178014,0.20475636,13,Utilities,27.68,40416.0,SELL,-0.0289017341040462,0.111292824,0.70178014,0.111292824,2026-06-03 08:51:00
model3,2024-11-01,GHC,HOLD,HOLD,0.17345336,0.6485992,0.1779474,13,Utilities,27.54,34727.0,SELL,-0.0305010893246187,0.004494041,0.6485992,0.004494041,2026-06-03 08:51:00
model3,2024-11-04,GHC,HOLD,HOLD,0.15068284,0.6089303,0.24038684,13,Utilities,26.79,30501.0,HOLD,-0.0033594624860022,0.08970401,0.6089303,0.08970401,2026-06-03 08:51:00
model3,2024-11-05,GHC,HOLD,HOLD,0.13561918,0.6766483,0.1877325,13,Utilities,26.98,31684.0,HOLD,-0.0140845070422535,0.052113324,0.6766483,0.052113324,2026-06-03 08:51:00
model3,2024-11-06,GHC,HOLD,HOLD,0.13520725,0.68175334,0.18303937,13,Utilities,26.88,27513.0,HOLD,-0.0066964285714286,0.047832116,0.68175334,0.047832116,2026-06-03 08:51:00
model3,2024-11-07,GHC,HOLD,HOLD,0.14701867,0.7038261,0.14915517,13,Utilities,26.88,7100.0,HOLD,-0.0137648809523808,0.0021364987,0.7038261,0.0021364987,2026-06-03 08:51:00
model3,2024-11-08,GHC,HOLD,HOLD,0.13939114,0.6909108,0.16969806,13,Utilities,26.7,10900.0,HOLD,-0.0104868913857677,0.03030692,0.6909108,0.03030692,2026-06-03 08:51:00
model3,2024-11-11,GHC,HOLD,HOLD,0.14602794,0.699376,0.15459608,13,Utilities,26.7,9400.0,HOLD,0.0,0.008568138,0.699376,0.008568138,2026-06-03 08:51:00
model3,2024-11-12,GHC,HOLD,HOLD,0.15952647,0.7159623,0.12451126,13,Utilities,26.6,11600.0,HOLD,-0.0105263157894737,-0.03501521,0.7159623,-0.03501521,2026-06-03 08:51:00
model3,2024-11-13,GHC,HOLD,HOLD,0.12101339,0.74714875,0.13183787,13,Utilities,26.7,2400.0,HOLD,-0.0142322097378276,0.010824487,0.74714875,0.010824487,2026-06-03 08:51:00
model3,2024-11-14,GHC,HOLD,HOLD,0.12566006,0.73173434,0.14260563,13,Utilities,26.51,5600.0,HOLD,-0.007167106752169,0.01694557,0.73173434,0.01694557,2026-06-03 08:51:00
model3,2024-11-15,GHC,HOLD,HOLD,0.15221696,0.70150137,0.14628169,13,Utilities,26.42,9464.0,HOLD,0.0068130204390612,-0.0059352666,0.70150137,-0.0059352666,2026-06-03 08:51:00
model3,2024-11-18,GHC,HOLD,HOLD,0.14034882,0.7252956,0.13435557,13,Utilities,26.7,15740.0,HOLD,0.0,-0.005993247,0.7252956,-0.005993247,2026-06-03 08:51:00
model3,2024-11-19,GHC,HOLD,HOLD,0.15574168,0.6979813,0.146277,13,Utilities,26.32,800.0,HOLD,0.0144376899696048,-0.009464681,0.6979813,-0.009464681,2026-06-03 08:51:00
model3,2024-11-20,GHC,HOLD,HOLD,0.14405788,0.70555896,0.15038311,13,Utilities,26.32,28210.0,HOLD,0.0106382978723404,0.00632523,0.70555896,0.00632523,2026-06-03 08:51:00
model3,2024-11-21,GHC,HOLD,HOLD,0.12978683,0.73719513,0.1330181,13,Utilities,26.32,3800.0,HOLD,0.0072188449848025,0.003231272,0.73719513,0.003231272,2026-06-03 08:51:00
model3,2024-11-22,GHC,HOLD,HOLD,0.12097138,0.7394168,0.13961187,13,Utilities,26.6,11210.0,HOLD,-0.0033834586466164,0.018640488,0.7394168,0.018640488,2026-06-03 08:51:00
model3,2024-11-25,GHC,HOLD,HOLD,0.112344295,0.76118004,0.12647566,13,Utilities,26.7,16311.0,HOLD,0.0,0.014131367,0.76118004,0.014131367,2026-06-03 08:51:00
model3,2024-11-26,GHC,HOLD,HOLD,0.11028298,0.78389657,0.10582048,13,Utilities,26.7,1950.0,HOLD,-0.0037453183520598,-0.004462503,0.78389657,-0.004462503,2026-06-03 08:51:00
model3,2024-11-27,GHC,HOLD,HOLD,0.10367047,0.78512025,0.11120932,13,Utilities,26.6,3701.0,HOLD,-0.006766917293233,0.0075388476,0.78512025,0.0075388476,2026-06-03 08:51:00
model3,2024-11-28,GHC,HOLD,HOLD,0.08506218,0.7772566,0.1376812,13,Utilities,26.51,10208.0,HOLD,0.003394945303659,0.052619018,0.7772566,0.052619018,2026-06-03 08:51:00
model3,2024-11-29,GHC,HOLD,HOLD,0.074425526,0.7909522,0.13462223,13,Utilities,26.51,9402.0,HOLD,0.003394945303659,0.060196705,0.7909522,0.060196705,2026-06-03 08:51:00
model3,2024-12-02,GHC,HOLD,HOLD,0.065227255,0.8348038,0.0999689,13,Utilities,26.7,4605.0,HOLD,-0.0037453183520598,0.034741648,0.8348038,0.034741648,2026-06-03 08:51:00
model3,2024-12-03,GHC,HOLD,HOLD,0.058526658,0.8361627,0.10531065,13,Utilities,26.6,7400.0,HOLD,-0.0033834586466164,0.04678399,0.8361627,0.04678399,2026-06-03 08:51:00
model3,2024-12-04,GHC,HOLD,HOLD,0.061814174,0.83167076,0.10651508,13,Utilities,26.42,8900.0,HOLD,-0.0071915215745648,0.044700906,0.83167076,0.044700906,2026-06-03 08:51:00
model3,2024-12-05,GHC,HOLD,HOLD,0.071501225,0.82775277,0.100745976,13,Utilities,26.6,10100.0,HOLD,-0.0139097744360903,0.02924475,0.82775277,0.02924475,2026-06-03 08:51:00
model3,2024-12-06,GHC,HOLD,HOLD,0.062376257,0.8230553,0.11456836,13,Utilities,26.6,19560.0,HOLD,-0.0176691729323309,0.052192103,0.8230553,0.052192103,2026-06-03 08:51:00
model3,2024-12-09,GHC,HOLD,HOLD,0.06711697,0.8391226,0.09376043,13,Utilities,26.6,4851.0,HOLD,-0.0105263157894737,0.026643462,0.8391226,0.026643462,2026-06-03 08:51:00
model3,2024-12-10,GHC,HOLD,HOLD,0.06214771,0.83373564,0.10411665,13,Utilities,26.51,16600.0,HOLD,-0.010562052055828,0.041968938,0.83373564,0.041968938,2026-06-03 08:51:00
model3,2024-12-11,GHC,HOLD,HOLD,0.08625362,0.78585523,0.12789114,13,Utilities,26.23,71600.0,HOLD,0.0034311856652686,0.041637518,0.78585523,0.041637518,2026-06-03 08:51:00
model3,2024-12-12,GHC,HOLD,HOLD,0.084582604,0.7931166,0.12230076,13,Utilities,26.23,26700.0,HOLD,0.0141059855127716,0.037718154,0.7931166,0.037718154,2026-06-03 08:51:00
model3,2024-12-13,GHC,HOLD,HOLD,0.06884813,0.8138985,0.11725336,13,Utilities,26.13,36400.0,HOLD,0.0145426712590892,0.04840523,0.8138985,0.04840523,2026-06-03 08:51:00
model3,2024-12-16,GHC,HOLD,HOLD,0.07510391,0.81090915,0.11398692,13,Utilities,26.32,19800.0,HOLD,0.0072188449848025,0.038883008,0.81090915,0.038883008,2026-06-03 08:51:00
model3,2024-12-17,GHC,HOLD,HOLD,0.07416526,0.8272226,0.098612115,13,Utilities,26.23,22270.0,HOLD,0.0106747998475029,0.024446853,0.8272226,0.024446853,2026-06-03 08:51:00
model3,2024-12-18,GHC,HOLD,HOLD,0.0566827,0.83157265,0.11174463,13,Utilities,26.32,50349.0,HOLD,0.0037993920972645,0.05506193,0.83157265,0.05506193,2026-06-03 08:51:00
model3,2024-12-19,GHC,HOLD,HOLD,0.06841916,0.80566305,0.12591778,13,Utilities,26.6,50350.0,HOLD,-0.0033834586466164,0.05749862,0.80566305,0.05749862,2026-06-03 08:51:00
model3,2024-12-20,GHC,HOLD,HOLD,0.060787503,0.8419237,0.09728883,13,Utilities,26.51,42900.0,HOLD,0.003394945303659,0.03650133,0.8419237,0.03650133,2026-06-03 08:51:00
model3,2024-12-23,GHC,HOLD,HOLD,0.057706557,0.85537136,0.086922124,13,Utilities,26.51,10831.0,HOLD,0.0,0.029215567,0.85537136,0.029215567,2026-06-03 08:51:00
model3,2024-12-24,GHC,HOLD,HOLD,0.052539106,0.85465187,0.092809014,13,Utilities,26.51,11700.0,HOLD,-0.010562052055828,0.040269908,0.85465187,0.040269908,2026-06-03 08:51:00
model3,2024-12-25,GHC,HOLD,HOLD,0.052453373,0.854231,0.09331569,13,Utilities,26.42,8300.0,HOLD,0.0105980317940952,0.040862318,0.854231,0.040862318,2026-06-03 08:51:00
model3,2024-12-26,GHC,HOLD,HOLD,0.048052378,0.8590532,0.09289448,13,Utilities,26.51,8450.0,HOLD,0.0071671067521688,0.0448421,0.8590532,0.0448421,2026-06-03 08:51:00
model3,2024-12-27,GHC,HOLD,HOLD,0.05240748,0.86411226,0.083480306,13,Utilities,26.6,7600.0,HOLD,0.0037593984962405,0.031072825,0.86411226,0.031072825,2026-06-03 08:51:00
model3,2024-12-30,GHC,HOLD,HOLD,0.05704277,0.8715078,0.07144942,13,Utilities,26.51,4881.0,HOLD,0.0071671067521688,0.014406651,0.8715078,0.014406651,2026-06-03 08:51:00
model3,2024-12-31,GHC,HOLD,HOLD,0.06333879,0.834466,0.10219526,13,Utilities,26.23,8194.0,HOLD,0.0179184140297368,0.038856477,0.834466,0.038856477,2026-06-03 08:51:00
model3,2025-01-02,GHC,HOLD,HOLD,0.07517943,0.793357,0.13146351,13,Utilities,26.7,10400.0,HOLD,0.0,0.056284085,0.793357,0.056284085,2026-06-03 08:51:00
model3,2025-01-03,GHC,HOLD,HOLD,0.08498133,0.8040845,0.110934176,13,Utilities,26.7,12305.0,HOLD,-0.0071161048689137,0.025952846,0.8040845,0.025952846,2026-06-03 08:51:00
model3,2025-01-06,GHC,HOLD,HOLD,0.09593035,0.77445453,0.12961513,13,Utilities,26.7,4700.0,HOLD,-0.0037453183520598,0.033684775,0.77445453,0.033684775,2026-06-03 08:51:00
model3,2025-01-07,GHC,HOLD,HOLD,0.08173003,0.81035554,0.10791438,13,Utilities,26.7,10869.0,HOLD,-0.0071161048689137,0.02618435,0.81035554,0.02618435,2026-06-03 08:51:00
model3,2025-01-08,GHC,HOLD,HOLD,0.074463524,0.813093,0.112443455,13,Utilities,26.7,1200.0,HOLD,-0.0071161048689137,0.03797993,0.813093,0.03797993,2026-06-03 08:51:00
model3,2025-01-09,GHC,HOLD,HOLD,0.066495195,0.8360175,0.097487345,13,Utilities,26.7,800.0,HOLD,-0.0104868913857677,0.03099215,0.8360175,0.03099215,2026-06-03 08:51:00
model3,2025-01-10,GHC,HOLD,HOLD,0.06566776,0.82908547,0.10524672,13,Utilities,26.51,1000.0,HOLD,0.0,0.03957896,0.82908547,0.03957896,2026-06-03 08:51:00
model3,2025-01-13,GHC,HOLD,HOLD,0.07003305,0.82895577,0.101011224,13,Utilities,26.6,1800.0,HOLD,0.0,0.030978173,0.82895577,0.030978173,2026-06-03 08:51:00
model3,2025-01-14,GHC,HOLD,HOLD,0.077935755,0.8181156,0.10394865,13,Utilities,26.51,1700.0,BUY,0.0388532629196529,0.026012897,0.8181156,0.026012897,2026-06-03 08:51:00
model3,2025-01-15,GHC,HOLD,HOLD,0.06655677,0.8245519,0.10889143,13,Utilities,26.51,3150.0,BUY,0.0422482082233117,0.04233466,0.8245519,0.04233466,2026-06-03 08:51:00
model3,2025-01-16,GHC,HOLD,HOLD,0.06762772,0.83153385,0.10083844,13,Utilities,26.42,2501.0,BUY,0.0280090840272519,0.033210717,0.83153385,0.033210717,2026-06-03 08:51:00
model3,2025-01-17,GHC,HOLD,HOLD,0.06266231,0.84236264,0.09497498,13,Utilities,26.51,7218.0,BUY,0.0354583176159939,0.03231267,0.84236264,0.03231267,2026-06-03 08:51:00
model3,2025-01-20,GHC,HOLD,HOLD,0.05883963,0.84029704,0.100863315,13,Utilities,26.6,11700.0,HOLD,0.0248120300751879,0.042023685,0.84029704,0.042023685,2026-06-03 08:51:00
model3,2025-01-21,GHC,HOLD,HOLD,0.22733602,0.55854046,0.21412353,13,Utilities,27.54,38100.0,HOLD,0.0032679738562091,-0.013212487,0.55854046,-0.013212487,2026-06-03 08:51:00
model3,2025-01-22,GHC,HOLD,HOLD,0.219105,0.5596196,0.22127537,13,Utilities,27.63,36904.0,HOLD,0.0036192544335866,0.002170369,0.5596196,0.002170369,2026-06-03 08:51:00
model3,2025-01-23,GHC,HOLD,HOLD,0.15813658,0.67584467,0.16601881,13,Utilities,27.16,14900.0,HOLD,0.0243004418262149,0.007882237,0.67584467,0.007882237,2026-06-03 08:51:00
model3,2025-01-24,GHC,HOLD,HOLD,0.16881807,0.6223769,0.20880504,13,Utilities,27.45,6403.0,BUY,0.0440801457194899,0.039986968,0.6223769,0.039986968,2026-06-03 08:51:00
model3,2025-02-03,GHC,HOLD,HOLD,0.18590382,0.6231697,0.19092645,13,Utilities,27.26,25431.0,BUY,0.0447542186353631,0.00502263,0.6231697,0.00502263,2026-06-03 08:51:00
model3,2025-02-04,GHC,HOLD,HOLD,0.16286133,0.6217235,0.21541514,13,Utilities,27.63,15600.0,BUY,0.0510314875135722,0.052553803,0.6217235,0.052553803,2026-06-03 08:51:00
model3,2025-02-05,GHC,HOLD,HOLD,0.14095812,0.6441779,0.21486397,13,Utilities,27.73,9261.0,BUY,0.0403894698882076,0.073905855,0.6441779,0.073905855,2026-06-03 08:51:00
model3,2025-02-06,GHC,HOLD,HOLD,0.122140765,0.67518973,0.20266952,13,Utilities,27.82,14922.0,BUY,0.0402588066139468,0.08052875,0.67518973,0.08052875,2026-06-03 08:51:00
model3,2025-02-07,GHC,HOLD,HOLD,0.26148948,0.5177875,0.22072303,13,Utilities,28.66,27851.0,HOLD,0.0097697138869505,-0.040766448,0.5177875,-0.040766448,2026-06-03 08:51:00
model3,2025-02-10,GHC,HOLD,HOLD,0.22978833,0.5768613,0.19335037,13,Utilities,28.48,4906.0,BUY,0.0361657303370785,-0.03643796,0.5768613,-0.03643796,2026-06-03 08:51:00
model3,2025-02-11,GHC,HOLD,HOLD,0.21579106,0.5678208,0.21638817,13,Utilities,29.04,14604.0,HOLD,0.016184573002755,0.00059710443,0.5678208,0.00059710443,2026-06-03 08:51:00
model3,2025-02-12,GHC,HOLD,HOLD,0.20346259,0.6029474,0.19359,13,Utilities,28.85,3450.0,BUY,0.0259965337954939,-0.009872586,0.6029474,-0.009872586,2026-06-03 08:51:00
model3,2025-02-13,GHC,HOLD,HOLD,0.17961645,0.61271656,0.20766696,13,Utilities,28.94,5500.0,BUY,0.0293711126468554,0.028050512,0.61271656,0.028050512,2026-06-03 08:51:00
model3,2025-02-14,GHC,HOLD,HOLD,0.16596879,0.6437667,0.19026448,13,Utilities,28.94,10326.0,BUY,0.0324809951624049,0.024295688,0.6437667,0.024295688,2026-06-03 08:51:00
model3,2025-02-17,GHC,HOLD,HOLD,0.17736612,0.6007788,0.22185507,13,Utilities,29.51,11000.0,BUY,0.0254151135208404,0.04448895,0.6007788,0.04448895,2026-06-03 08:51:00
model3,2025-02-18,GHC,HOLD,HOLD,0.14642146,0.6341022,0.21947634,13,Utilities,29.51,12250.0,HOLD,0.0155879362927819,0.07305488,0.6341022,0.07305488,2026-06-03 08:51:00
model3,2025-02-19,GHC,HOLD,HOLD,0.19603312,0.58849335,0.2154735,13,Utilities,29.6,12314.0,HOLD,0.0222972972972972,0.019440383,0.58849335,0.019440383,2026-06-03 08:51:00
model3,2025-02-20,GHC,HOLD,HOLD,0.17764348,0.59801036,0.22434618,13,Utilities,29.79,18730.0,HOLD,0.0157771064115475,0.046702698,0.59801036,0.046702698,2026-06-03 08:51:00
model3,2025-02-21,GHC,HOLD,HOLD,0.16703612,0.61894023,0.21402368,13,Utilities,29.88,13900.0,HOLD,0.0157295850066934,0.046987563,0.61894023,0.046987563,2026-06-03 08:51:00
model3,2025-02-24,GHC,HOLD,HOLD,0.16887072,0.6194183,0.21171093,13,Utilities,30.26,11000.0,HOLD,-0.018836748182419,0.042840213,0.6194183,0.042840213,2026-06-03 08:51:00
model3,2025-02-25,GHC,HOLD,HOLD,0.14736286,0.6646582,0.18797891,13,Utilities,29.97,10581.0,HOLD,-0.0093426760093425,0.04061605,0.6646582,0.04061605,2026-06-03 08:51:00
model3,2025-02-26,GHC,HOLD,HOLD,0.14231241,0.6487365,0.20895113,13,Utilities,30.26,18001.0,HOLD,-0.021810971579643,0.06663872,0.6487365,0.06663872,2026-06-03 08:51:00
model3,2025-02-27,GHC,HOLD,HOLD,0.12227728,0.66433626,0.21338646,13,Utilities,30.26,27200.0,HOLD,-0.021810971579643,0.09110918,0.66433626,0.09110918,2026-06-03 08:51:00
model3,2025-02-28,GHC,HOLD,HOLD,0.12449533,0.6906461,0.18485856,13,Utilities,30.35,2200.0,HOLD,-0.0154859967051071,0.060363233,0.6906461,0.060363233,2026-06-03 08:51:00
model3,2025-03-03,GHC,HOLD,HOLD,0.1894643,0.6128307,0.19770497,13,Utilities,29.69,14983.0,HOLD,0.0033681374200067,0.00824067,0.6128307,0.00824067,2026-06-03 08:51:00
model3,2025-03-04,GHC,HOLD,HOLD,0.1382014,0.68068105,0.18111753,13,Utilities,29.69,8600.0,HOLD,-0.0218928932300438,0.042916134,0.68068105,0.042916134,2026-06-03 08:51:00
model3,2025-03-05,GHC,HOLD,HOLD,0.15103208,0.6725618,0.17640609,13,Utilities,29.6,1001.0,HOLD,-0.0125,0.02537401,0.6725618,0.02537401,2026-06-03 08:51:00
model3,2025-03-06,GHC,HOLD,HOLD,0.11549613,0.7037448,0.18075906,13,Utilities,29.6,19000.0,HOLD,-0.0222972972972973,0.06526293,0.7037448,0.06526293,2026-06-03 08:51:00
model3,2025-03-07,GHC,HOLD,HOLD,0.10890613,0.7009725,0.1901214,13,Utilities,29.88,33000.0,SELL,-0.0281124497991968,0.08121527,0.7009725,0.08121527,2026-06-03 08:51:00
model3,2025-03-10,GHC,HOLD,HOLD,0.11041497,0.7412782,0.1483068,13,Utilities,29.79,21031.0,SELL,-0.0379321920107418,0.037891835,0.7412782,0.037891835,2026-06-03 08:51:00
model3,2025-03-11,GHC,HOLD,HOLD,0.10582151,0.69231844,0.20186004,13,Utilities,29.04,28952.0,HOLD,-0.0227272727272727,0.09603853,0.69231844,0.09603853,2026-06-03 08:51:00
model3,2025-03-12,GHC,HOLD,HOLD,0.13341,0.70442766,0.16216229,13,Utilities,29.23,12722.0,SELL,-0.0256585699623674,0.028752282,0.70442766,0.028752282,2026-06-03 08:51:00
model3,2025-03-13,GHC,HOLD,HOLD,0.1812198,0.66181016,0.15697,13,Utilities,28.94,1950.0,HOLD,0.0034554250172771,-0.024249807,0.66181016,-0.024249807,2026-06-03 08:51:00
model3,2025-03-14,GHC,HOLD,HOLD,0.20109455,0.6376462,0.16125922,13,Utilities,29.04,14725.0,HOLD,-0.0227272727272727,-0.039835334,0.6376462,-0.039835334,2026-06-03 08:51:00
model3,2025-03-17,GHC,HOLD,HOLD,0.19950894,0.6372727,0.16321832,13,Utilities,28.66,2818.0,HOLD,-0.0097697138869504,-0.036290616,0.6372727,-0.036290616,2026-06-03 08:51:00
model3,2025-03-18,GHC,HOLD,HOLD,0.21111692,0.6103986,0.17848448,13,Utilities,28.38,8665.0,HOLD,0.0066948555320649,-0.03263244,0.6103986,-0.03263244,2026-06-03 08:51:00
model3,2025-03-19,GHC,HOLD,HOLD,0.18547124,0.65357375,0.16095501,13,Utilities,28.48,1791.0,BUY,0.0263342696629214,-0.024516225,0.65357375,-0.024516225,2026-06-03 08:51:00
model3,2025-03-20,GHC,HOLD,HOLD,0.17974441,0.69152826,0.12872729,13,Utilities,29.04,800.0,HOLD,-0.0065426997245178,-0.05101712,0.69152826,-0.05101712,2026-06-03 08:51:00
model3,2025-03-21,GHC,HOLD,HOLD,0.19772585,0.628429,0.17384511,13,Utilities,28.38,5300.0,HOLD,0.0066948555320649,-0.023880735,0.628429,-0.023880735,2026-06-03 08:51:00
model3,2025-03-24,GHC,HOLD,HOLD,0.19815624,0.6574524,0.14439139,13,Utilities,28.38,12001.0,HOLD,0.0133897110641296,-0.05376485,0.6574524,-0.05376485,2026-06-03 08:51:00
model3,2025-03-25,GHC,HOLD,HOLD,0.17490208,0.6839177,0.14118023,13,Utilities,28.57,10127.0,HOLD,0.0066503325166258,-0.03372185,0.6839177,-0.03372185,2026-06-03 08:51:00
model3,2025-03-26,GHC,HOLD,HOLD,0.26796728,0.5827709,0.14926182,13,Utilities,29.23,17257.0,SELL,-0.0256585699623674,-0.11870547,0.5827709,-0.11870547,2026-06-03 08:51:00
model3,2025-03-27,GHC,HOLD,HOLD,0.1788812,0.6886459,0.13247293,13,Utilities,28.85,4400.0,SELL,-0.0648180242634315,-0.046408266,0.6886459,-0.046408266,2026-06-03 08:51:00
